Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
12-Nov-2021,EQ,"29,228.45","29,539.90","28,869.60","29,010.55","29,400.00","29,388.90","29,165.98","32,048.00","22,059.80",23683,"690,737,919.40",8184
11-Nov-2021,EQ,"29,198.50","29,298.40","28,850.00","29,355.80","29,066.95","29,010.55","29,016.28","32,048.00","22,059.80",18576,"539,006,367.55",8695
10-Nov-2021,EQ,"29,099.00","29,428.90","28,965.00","29,229.65","29,225.00","29,355.80","29,159.80","32,048.00","22,059.80",23034,"671,666,891.05",8359
09-Nov-2021,EQ,"29,700.00","29,760.00","29,151.50","29,526.55","29,200.00","29,229.65","29,474.78","32,048.00","22,059.80",18387,"541,952,839.40",7219
08-Nov-2021,EQ,"29,050.00","29,818.90","28,978.45","29,047.20","29,505.75","29,526.55","29,533.82","32,048.00","22,059.80",38204,"1,128,310,214.35",13807
04-Nov-2021,EQ,"29,000.00","29,219.70","28,980.55","28,980.55","29,050.00","29,047.20","29,090.55","32,048.00","21,512.10",2078,"60,450,155.65",1059
03-Nov-2021,EQ,"28,922.00","29,131.00","28,700.00","28,868.15","28,900.00","28,980.55","28,917.77","32,048.00","21,512.10",33175,"959,347,172.55",10095
02-Nov-2021,EQ,"29,299.10","29,424.95","28,705.25","29,145.75","28,921.00","28,868.15","29,099.08","32,048.00","21,512.10",21184,"616,434,811.10",9067
01-Nov-2021,EQ,"28,800.00","29,600.00","28,600.00","28,635.25","29,175.00","29,145.75","29,137.93","32,048.00","21,512.10",55692,"1,622,749,471.55",21156
29-Oct-2021,EQ,"28,395.70","29,000.00","27,705.00","28,193.05","28,600.00","28,635.25","28,610.88","32,048.00","20,113.10",35291,"1,009,706,580.20",14712
28-Oct-2021,EQ,"28,244.00","28,437.30","27,861.25","28,107.75","28,250.00","28,193.05","28,215.14","32,048.00","20,113.10",39917,"1,126,263,732.45",14268
27-Oct-2021,EQ,"27,780.00","28,480.10","27,654.90","27,777.90","27,995.00","28,107.75","28,178.76","32,048.00","20,113.10",50424,"1,420,885,716.55",14810
26-Oct-2021,EQ,"27,320.00","27,995.00","27,319.00","27,275.00","27,848.00","27,777.90","27,723.29","32,048.00","20,113.10",28367,"786,426,676.40",9027
25-Oct-2021,EQ,"27,625.00","27,738.15","26,811.20","27,738.20","27,250.00","27,275.00","27,265.49","32,048.00","20,113.10",20656,"563,195,880.25",7814
22-Oct-2021,EQ,"27,847.30","28,014.25","27,226.00","27,618.70","27,699.90","27,738.20","27,608.49","32,048.00","20,113.10",27130,"749,018,323.90",8915
21-Oct-2021,EQ,"27,722.00","27,786.75","27,199.65","27,457.40","27,696.20","27,618.70","27,459.55","32,048.00","20,113.10",26460,"726,579,775.30",9209
20-Oct-2021,EQ,"27,699.00","28,027.25","27,296.35","27,696.80","27,595.15","27,457.40","27,655.66","32,048.00","20,113.10",36072,"997,595,120.35",12646
19-Oct-2021,EQ,"28,200.05","28,393.35","27,556.20","28,191.30","27,647.95","27,696.80","27,905.59","32,048.00","20,113.10",20380,"568,715,997.50",8764
18-Oct-2021,EQ,"28,177.70","28,300.00","27,950.00","27,956.45","28,182.00","28,191.30","28,118.19","32,048.00","20,113.10",35497,"998,111,228.10",10452
14-Oct-2021,EQ,"27,997.80","28,300.00","27,911.15","27,815.70","28,005.00","27,956.45","28,065.71","32,048.00","20,113.10",46335,"1,300,424,469.35",17383
13-Oct-2021,EQ,"27,880.50","28,240.00","27,684.40","27,705.80","27,900.50","27,815.70","27,883.64","32,048.00","20,113.10",53052,"1,479,282,975.00",16286
12-Oct-2021,EQ,"28,020.00","28,089.60","27,661.00","28,022.45","27,775.00","27,705.80","27,797.89","32,048.00","20,113.10",30650,"852,005,445.50",9998
11-Oct-2021,EQ,"27,755.00","28,096.25","27,627.00","27,757.15","28,029.90","28,022.45","27,932.07","32,048.00","20,113.10",25350,"708,078,031.00",10660
08-Oct-2021,EQ,"28,219.20","28,219.20","27,721.95","28,059.35","27,755.00","27,757.15","27,884.80","32,048.00","20,000.00",29947,"835,066,117.75",10363
07-Oct-2021,EQ,"28,205.00","28,344.80","27,869.40","28,109.75","28,009.10","28,059.35","28,127.18","32,048.00","20,000.00",43358,"1,219,538,181.45",11503
06-Oct-2021,EQ,"28,819.00","28,931.25","28,006.20","28,766.45","28,090.00","28,109.75","28,448.54","32,048.00","20,000.00",35139,"999,653,193.20",13440
05-Oct-2021,EQ,"29,289.30","29,425.25","28,701.00","29,289.30","28,750.00","28,766.45","28,909.61","32,048.00","20,000.00",42151,"1,218,569,123.30",15687
04-Oct-2021,EQ,"29,219.55","29,340.00","29,040.50","29,099.55","29,288.50","29,289.30","29,216.41","32,048.00","20,000.00",22608,"660,524,532.05",8358
01-Oct-2021,EQ,"28,800.30","29,198.00","28,581.85","28,901.55","29,002.00","29,099.55","28,904.18","32,048.00","19,080.00",33997,"982,655,461.55",14320
